Link;Dato;Stjerner;Rubrik;Underrubrik;Brødtekst;Kunstner;Gruppe;Solist;Forsanger_koen;Utroværdig;Dansk;Genre;Sted;Note
https://ekstrabladet.dk/musik/koncert_anmeldelser/roev-og-noegler-paa-roskilde/9323020;1. juli 2022;4;”roev-og-noegler-paa-roskilde/9323020;Festivalen gav upåagtede Amina, Sosa og FVN en gigantisk chance med noget omskifteligt resultat ;"Tessa er nærmest ensbetydende med kvindelig dansk rap, og det er da lidt ærgerligt, for det rappende røvgevir er en af de ringeste i en flok af det, de selv kalder bitches.

Roskilde præsenterede et par af Tessas rivalinder på Arena fredag eftermiddag, hvor et noget nær mennesketomt telt tog ret godt imod ultrakorte koncerter.

Sosa er simpelthen ikke til at stå for. Hun er en omvandrende highfive, udviser en sværvægtsmesters selvtillid og har attitude som en ghettoblok.

Rapperen er iskold og fra Ishøj, men hendes struttende charme smeltede indledningsvis i et vildt utydeligt lydbillede.Sosa blæste dog igennem virvaret, og tilsat røvrystende underholdningsværdi og ustoppeligt drive var hun en herlig oplevelse, der gav påmindelser om det sørgeligt savnede hiphopikon Missy Elliott. 
Det var den gamle skole med ny energi, og sidstnævnte havde FVN så sandelig også en gevaldig dosis af.

Fucking trættende
Hun fremstod som en bordbombe med en snes lunter. Det var noget opslidende i længden, men hendes flow var fyrigt og professionelt.

FVN formåede ikke at hverken sige eller råbe en sætning uden ’fucking’, og det var også trættende.

Tekstuniverset tyder ikke på, hun har materiale til en selvbiografi i fire bind endnu, men hendes fysiske optræden var så dynamisk, at bukserne blafrede med overhængende fare for en eksplosion i røvregionen.Amina var flot klædt ud som en strandet havfrue på skiferie, og hendes show flyttede sig heller ikke en centimeter.
Sangerindens stereotype R&B blev totalskadet af en komplet inkompetent lydmand, men seancen fremstod i det hele taget pinefuld amatøragtig, anstrengt og akavet.

Der er lidt at arbejde videre med, og det kan hun passende gøre på en europalle i campingområdet.  

Selv Tessa er mere kompetent. Hun lukker Arena sent lørdag. Så er du advaret."; Amina, Sosa og FVN;NA;NA;NA;Flere solister i ét show måske?;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/folk-gik-pinligt-ringe/9314381;25. juni 2022;2;”folk-gik-pinligt-ringe/9314381;Nogle af kongerigets bedste komikere var noget af det værste hidtil på den fynske festival Tinderbox ;"Det er ikke kun popmusikken, der er plat på Tinderbox. Det er vittighederne også.

I festivalens lille telt Groovebox afvikles seancen Comedy dagligt med et simpelt koncept bestående af jokes fra komikere, der ikke burde være blandt landets bedste.

Men det er de tilsyneladende.

Lørdag var det Lars Hjortshøj, Mark Le Fêvre, Natasha Brock, Per Sodemann, Victor Lander og Uffe Holm, som hver fik ti minutter til at demonstrere, at standarden i dansk standup er kummerlig.

Eller havde de bare udvalgt deres værste vittigheder?

En flaske portvin
Yngre opkomlinge som Per Sodemann og Victor Lander forsøgte sig med den friskfyragtige stil, der synes at dække over dårligt selvværd. 

Så var der trods alt lidt mere pondus over rutinerede Uffe Holm og Lars Hjortshøj. Sidstnævnte er begyndt at minde om Tommy Kenter. Det klæder ham.

Han har stadig den der elskværdige charme som en mand, der altid lige har drukket en flaske portvin.Man ville ønske, man havde gjort det samme, da trivialiteter om skedesvamp, numsehuller og rynkenosser bøvet blev serveret af en flok trættende humorister i et telt, der var mere halvtomt end halvfyldt.
Sex, sex, sex og sex
Standupperne dyrkede naturligvis det pinlige. Det har komikere altid gjort. Men mest af alt var de generelt bare pinagtigt dårlige, og den spredte latter føltes som dåselatter.

Satiren om selfiekultur, sex, feminisme, svigermødre, sex, parallelparkering og mere sex var forudsigelig på linje med publikums adfærd.

Gradvist forlod de teltet som luften, der siver ud af en pruttepude.    

Det var meningen, det skulle være sjovt. Det stank.";Komikere;NA;NA;NA;Comedy;;Comedy;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/dansk-sensation-efter-midnat/9303753;18. juni 2022;5;”dansk-sensation-efter-midnat/9303753;D-A-D sparkede rynkerøv på selveste Metallica med ganske særlig topunderholdning på Copenhell ;"Metallica kunne ikke helt. Judas Priest kunne næsten. Kiss kunne slet ikke.

Men det kunne D-A-D.

Københavnerne efterlod sensationelt Copenhells udenlandske legendenavne i støvet, da de stormede til mindeværdig hjemmebanesejr ’after dark’ med sprudlende midnatsforestilling på hovedscenen.

Showet var en ønskekoncert, hvor fans stod for sætlisten via en afstemning på nettet, og det kunne de ikke have gjort meget bedre.

Det kunne D-A-D heller ikke.

Gjorde forskellen
Aftenens 18 numre var en forrygende blanding af klassikere og kuriositeter, men det var måden, hele herligheden blev leveret på, der virkelig gjorde forskellen fra bare endnu en tur i veteranernes rockcirkus.

D-A-D spillede, som gjaldt det livet, eller noget endnu vigtigere, hvad det end måtte være.

Uden at forklejne Silkeborg, der jo er køn som Stig Pedersen i en sølvdragt, så er det altså ikke det samme at spille til regatta ved Gudenåen. D-A-D fandt det ekstraordinære frem til en særlig begivenhed og understregede, at de er en meget dansk kulturinstitution og et enestående orkester med internationalt format.
Det var kort sagt F-A-R’s dag.

Kys til publikum
Starten var god, men det blev bedre og bedre, og midtvejs i den 105 minutter lange stjernestund, som føltes noget kortere, lyste ’Everything Glows’ pladsen op, inden en episk ’Grow or Pay’ fik D-A-D til at vokse yderligere med opgaven.  Den akustiske ballade ’Laugh ’n’ a 1/2’ var oprigtigt rørende tilsat fællessang og gudhjælpemig crowdsurfing, og sjæleren fik selv Jacob Binzers stenansigt til at flække i et smil, inden guitaristen sendte et kys ud til publikum.
Laust Sonnes animalske jazzswing var så medrivende, at man tilgav ham netundertrøjen og det pink jakkesæt, mens Jesper Binzer skrålede, så man kunne se plomberne og det meste af ganen.

D-A-D har kæmpet med intern splittelse i flere år, men da legionærerne sluttede med ekstranumrene ’Sleeping My Day Away’ og ’It’s After Dark’, hvor alle fire samlede sig på trommepodiet, lignede og lød de som et sammentømret band.  

De er ikke kommet sovende til det. Lad os håbe de aldrig går til ro.";D-A-D ;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/malplaceret-roev-og-noegler/9303752;17. juni 2022;3;”malplaceret-roev-og-noegler/9303752;Baest blev ofret på Copenhells hovedalter, hvor de energiske aarhusianere savnede afgørende sange;"Onsdag og torsdag præsenterede Copenhell en veritabel legendeparade med Metallica, Judas Priest og Kiss. Selv Jokeren blev set backstage.

Kortene er delt, så der ikke er udenlandske esser på programmet fredag, men nogen skal jo for helvede op på hovedscenen, og under en metalfarvet aftenhimmel var det aarhusianske Baest, der indtog megaalteret.

De plejer at spille for 600 inde i Pumpehuset. Der er 35.000 på Copenhell, og en tredjedel så vel jyderne.

- Jeg står bare ikke heroppe, det gør jeg bare ikke! lød det vantro fra frontmand Simon Olsen, mens han rystede manken.

Behersket niveau
Vokalisten havde et nøglebundt dinglende ved hoften, men dødsmetalbandet havde ikke nøglen til succes på hovedscenen.

Det kræver mindeværdige sange at begå sig deroppe. Man skal have skrevet Baests sange for at huske dem. Simon Olsen brølede, så overskægget var ved at falde af, og de sympatiske gutter udviste herlig entusiasme for projektet, så støvet blev da hvirvlet lidt op på pladsen, der efterhånden ligner en blanding af Kallerup Grusgrav og ’Mad Max’.
Torsdag katapulterede det amerikanske monsterband Blood Incantation dødsmetallen langt ind i fremtiden, men på et helt anderledes behersket ambitionsniveau nøjes Baest med muntert at holde liv i genren lige nu og her.

Hvis man vil lege med, hvor ikonerne færdes, så er det bare ikke nok at have de rigtige tatoveringer, lokker og T-shirts.  

Simon Olsen havde Mercyful Fate på brystet. Legenderne spiller lørdag.";Baest ;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/toploes-jyde-amok-i-koebenhavn/9302562;17. juni 2022;4;”toploes-jyde-amok-i-koebenhavn/9302562;Lifesick kom med ufred fra Fredericia, og Copenhell måtte bare overgive sig til deres viljestærke hærg;"Fredag er en stor danskerdag på Copenhells mægtigste scene Helvíti, hvor D-A-D og Baest skal underholde i primetime, men om eftermiddagen var der allerede dansk dynamit på festivalens forrygende nye og relativt lille skueplads Gehenna.

Lifesick havde taget turen fra Fredericia, og selvom frontmand Simon Shoshan udtrykte en vis utilfreds med, at broen koster 250 kroner (hver vej!), så var han tydeligvis tilfreds med at stå i spidsen for gruppens hidtil vigtigste koncert.   

Jyderne gik til opgaven med uimodståelig jernvilje, så snart fik de forvandlet pladsen til et hvirvlende virvar af strittende djævlehorn og flyvende alkohol.

Der var sågar både crowdsurfere og et sæt krykker i luften en overgang, og med triumferende smil på svedige ansigter fremprovokerede Lifesick flere former for fanpits. Dømt på duften var der også mange armpits.

En forrykt afart
Bandets attituder er noget større end deres sangskrivning i en blandingsgenre, hvor Power Trip har mikset hardcore og thrash med langt mere sønderlemmende effekt, men hold kæft hvor blev der kompenseret med amokagtige entertainerevner.Lifesick brugte cowboysangeren Eddie Noacks uafrystelige version af kultklassikeren ’Psycho’ som intro, og stemningen tangerede da også det sindssyge, mens halvnøgne mandekroppe klaskede sammen i en forrykt afart af moderne stammedans.       
Simon Shoshan havde T-shirten nede i bukserne, men vokalistens indebrændte følelser var helt uden på tøjet.

Midtvejs stod han pludselig i skvulpende hvalpefedt og tatoveringer. Så brølede han:

- Fuck corona! Fuck Putin! Fuck at sidde derhjemme, når man kan være til metal!

Ingen havde tilsyneladende noget at indvende mod de statements.  ";Lifesick;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/megaband-er-endelig-faerdige/9301795;17. juni 2022;3;”megaband-er-endelig-faerdige/9301795;Kiss' afskedskoncert på Copenhell var som en tungeslasker med et elskeligt fortidslevn uden tænder;"Kiss er omsider på afskedsturné. Den idé burde de have fået noget før.

Det fik rocklegenderne faktisk også i 2000, hvor Kiss rejste rundt på The Farewell Tour. Men nu har de altså fået idéen igen.

Koncerten på Copenhell skulle være det uigenkaldeligt sidste dødskys til de danske fans, der fik en noget sjusket tungeslasker af fire tandløse veteraner.

Den knap to timer lange midnatsseance var imidlertid bedre end frygtet, men hvis man overværede deres seneste shows på dansk grund i Forum Horsens og hovedstadens Forum, frygtede man også det allerværste.

Kiss’ storhedstid er næsten et halvt århundrede bag dem, og nøglemedlemmerne Gene Simmons og Paul Stanley er begge over 70, så forståeligt nok var deres karakteristiske kostumer mere tight end gruppens samspil.

Fik smilene frem
Sættet indeholdt skønhedsfejl nok til at holde en plastikkirurg beskæftiget et par måneder, men når Gene Simmons rakte tunge, og Paul Stanley hvinede ’Lick It Up’, fik det smilene frem hos festivalfolket.

Newyorkerne har skrevet ustyrligt mange ørehængere, og selv i halvslatne versioner kan ’Detroit Rock City’, ’Deuce’, ’Love Gun’, ’Black Diamond’ og ’Cold Gin’ altså få flipperne til at stritte lidt ekstra.
Kiss’ nærmest nuttede pensionistparade var flot sat i scene med den funklende æstetik, der kendetegnede glamrockernes storhedstid i 1970’erne, og på rituel vis fik vi alle de sædvanlige cirkustricks.
Gene Simmons kastede teaterblod op, og bassisten og Paul Stanley fløj en tur, mens der naturligvis også var konfetti, fyrværkeri og balloner i luften.

Sololir og især Paul Stanleys blæste monologer punkterede imidlertid fadølsfesten igen og igen. Hvis den struttende frontmand havde sparret på ævleriet, så kunne han måske stadig synge klassikerne, som de skal synges.   

Det har han ikke formået i årevis, og det er mildest talt på tide, at Kiss trækker stikket igen.

Tak for alt. Og tak fordi I stopper. Hvis I altså stopper.";Kiss;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/i-skabet-praesten-fra-helvede/9301506;16. Juni 2022;4;”i-skabet-praesten-fra-helvede/9301506;Judas Priest støvede kronjuveler af på Copenhell, og Blood Incantation gav dødsmetal et vildt nyt liv;"Heavy metal findes bare ikke mere klassisk end Judas Priest. De kunne have Mozart på piano, og det ville ikke blive mere klassisk.

Torsdag aften indtog læderhalsene atter Copenhell med ypperstepræsten Rob Halford i front, og der har vi jo at gøre med en metalgud, som gik i lederhosen før prøjserne.

Sangeren, der er fyldt 70, hvinede umiskendeligt gennem både nisseskæg og næsering, mens Judas Priest støvede deres ikoniske repertoire effektfuldt af på den efterhånden prærielignende festivalplads.

Rob Halford kom ud af skabet i 1998, men ’Painkiller’, ’You've Got Another Thing Comin’' og ’Breaking the Law’ sad lige i elskabet.

Sidstnævnte kan stadig få enhver til at gøre noget, man ikke skulle have gjort.

I solen savnede bannerførerne fra Birmingham måske nok den flintrende intensitet fra orkesterets seneste danmarksbesøg i Royal Arena for fire år siden, og som Metallica aftenen forinden stod Judas Priest overfor et lige lovligt tilbagelænet kæmpepublikum, der ikke fik de gamle travere til at galopere hurtigere.  Sønderlemmende blodrus   
Judas Priest repræsenterer metalmusikkens glorværdige fortid, men Blood Incantation er genrens lysende fremtid. Og nutid.

Umiddelbart før legenderne underholdt på hovedscenen, truede Blood Incantation med at rive Copenhells stemningsfulde nye intimscene Gehenna ned med en overvældende omgang afsindigt ekvilibristisk dødsmetal.

Kvartetten fra Colorado døjer med huller i manken, og flere af dem kunne bruge en ny balsam, men pelsen på ryggen rejste sig, når de eksekverede numrene fra deres magtfulde megaopus ‘Hidden History of the Human Race’.

Blood Incantation besidder en sjælden kombination af sønderlemmende pondus og malerisk poesi, og deres organiske, kosmiske og progressive kompositioner var i konstant bevægelse under en ærefrygtindgydende stjernestund.

Hvis Wolfgang havde været med på piano, havde han tabt parykken.";Judas Priest;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/for-helvede-metallica/9300142;16. Juni 2022;4;”for-helvede-metallica/9300142;Legenderne var gode, men ikke gode nok på Copenhell, hvor magien aldrig glimtede blandt 35.000;"Der var lagt op til en historisk aften på Copenhell, da Lars Ulrich vendte hjem til fødebyen med Metallica. Men triumfen udeblev.

Det var bare godt. Det var bare endnu en koncert med Metallica.

Der var mere øldunst, støv og urinstank i luften end magi, mens veteranbandet kæmpede, knoklede og skar grimasser gennem et to timer langt show op mod midnat.

Metallica samlede alle 35.000 foran hovedscenen uden at flå det hele fra hinanden, og kun i glimt ruskede de forsamlingen. Lidt.

Miste fodfæstet
Lars Ulrich, der står for gruppens sætlister, overraskede med flere kuriositeter, men det var mægtige metalklassikere som 'For Whom the Bell Tolls' og 'Sad but True', der fik betonen til at gungre midtvejs.

Publikum var dog primært ved at miste fodfæstet på grund af deres olympiske alkoholindtagelse, og de virkede generelt for fulde og tilmed garvede til at give Metallica det modspil, der skal til, hvis en kæmpekoncert skal lykkes.Vi har set legenderne utallige gange før på dansk grund. Måske for mange gange efterhånden. Oftest har de været bedre end på Copenhell.
Knap 40 år efter de blev udgivet, var der imidlertid stadig bid i 'Trapped Under Ice', 'Seek & Destroy' og 'Damage, Inc.', hvor James Hetfield viste tænder og drev Metallica frem, frem, frem.

Det var næsten uimodståeligt. Næsten.

Flammer og fyrværkeri
Æstetik har kvartetten aldrig haft sans for, men det relativt minimalistiske sceneshow fremstod ganske stilrent, og brugen af både flammer og fyrværkeri var effektfuld.  

Lars Ulrich og James Hetfield har skrevet så mange magtfulde sange, at de har fremtidssikret sig med et bundniveau, de fleste andre bands på Copenhell ikke kan overgå, når de peaker. 

Flere af makkerparrets nøglenumre er indspillet på Amager få kilometer fra Copenhells festivalplads.

Blandt andre det ikoniske ekstranummer 'Master of Puppets', som sporadisk fik folket til at hæve næverne, men det virkede mere som en tilkendegivelse af årelang respekt end en kvittering for en uforglemmelig oplevelse.   

Forventningerne var nok for store. Selv for metals største band.";Metallica;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/toploes-legende-loes-i-koebenhavn/9285494;05. juni 2022;4;”toploes-legende-loes-i-koebenhavn/9285494;Iggy Pop nyfortolkede eget ritual under frygtløs koncert, hvor en del var mere interessant end vellykket;"Iggy Pop lagde ud med ’Five Foot One’, og høj er han jo ikke, men det bliver ikke større, når vi taler primal og legendarisk punkrock’n’roll.

Det har den ultimative performer bevist utallige gange på dansk grund, så søndag aften i udsolgte Falkoner Salen havde han intet at bevise.

Ikke desto mindre beviste Iggy Pop, at han i en alder af 75 stadig er en søgende entertainer, som da han udgav ’Search and Destroy’ med The Stooges for omtrent 50 år siden.

Klassikeren sluttede koncerten på Frederiksberg med øredøvende eksplosivitet, men forinden var gået halvanden time, hvor en del var mere interessant end vellykket, hvilet man kan sige om meget i amerikanerens karriere.

Ulden og lav lyd
Showet var ikke kun det sædvanligvis frådende frontalangreb fra Iggy Pop, der med udgangspunkt i sit seneste og nærmest jazzede album ’Free’ fra 2019 omarrangerede en lang række klenodier med udbredt brug af blæsersektion.

Nogle gange gik det godt. Andre gange gik det knap så godt. Den første halve time led under ulden og lav lyd, men selv med volumen på 6 er Iggy Pop bedre, end når de fleste andre skruer op på 11.
‘T.V. Eye’ og ‘Death Trip’ manglede bare det sidste, og selv om veteranens unge band spillede med gnist og begejstring, så stod man som så ofte før og savnede det ekstraordinære attak fra frontmandens forhenværende mesterguitarister James Williamson og Ron Asheton.

På en overraskende modig og radikal sætliste faldt især enerverende ’James Bond’ igennem, men titelnummeret fra ’Free’ fungerede som meditativ filosofi fra en mand, der vitterligt fremstod fri af branchens spændetrøje. 

Smadret legeme
Iggy Pop har smadret sit legeme i rampelyset gennem årtier og adfærden har efterhånden sat sit præg på oldtimeren, der slæbte sit bentøj efter sig, som var det en indkøbsvogn med defekte hjul.

Ikonets stemme er i langt bedre stand, og hverken sangeren eller hans garvede fanskare sparede på helbredets rester, da ’The Passenger’ og ’I Wanna Be Your Dog’ fyldte salen som en lykkerus.

Iggy Pop smed overtøjet allerede i åbningsnummeret og var karakteristisk topløs med flagrende hud og hår.

Legionæren er heldigvis stadig løs derude, og selvom han er set endnu større, så kunne mindre sagtens gøre det.
";Iggy Pop;0;1;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/utrolig-nattefest-skete-det-lige/9271743;27. maj 2022;4;”utrolig-nattefest-skete-det-lige/9271743;Fortidslevnet Duran Duran overraskede med opløftende show som hovednavn på Jelling Musikfestival;"Duran Duran var ti minutter forsinket på Jelling Musikfestival, men nogen vil måske mene, de var 40 år for sent på den i forhold til deres storhedstid.

Det er ved at være meget længe siden, den engelske popgruppe var cool. Det var til gengæld tænderklaprende koldt, da de gik på hovedscenen kort før klokken 23.

100 minutter senere havde man tabt underkæben ned i flisen en hel del gange, for Duran Duran overraskede med en engageret og inspireret indsats.

Stjernerne gad sgu godt, men det gjorde en relativt lille publikumsskare ikke rigtigt.

Tiltalende råhed
Duran Duran holdt en fest alligevel, og det klædte deres hitparade, at deres sound havde et mere soulet og organisk præg end de meget syntetiske studieversioner fra 1980’erne.

Ikke desto mindre føltes det jyske show af og til som en fjerboa til et traktortræk, men det har jo også sin charme.
Sætlisten mindede om, hvor fremragende Duran Duran er som sangskrivere, og ’Ordinary World’, ’Come Undone’ og ’Save a Prayer’ foldede sig ud, som de pragtfulde popnumre de er.
Efterårets ’Future Past’ er faktisk et forbløffende hæderligt album, der også satte sit præg på seancen, hvor 63-årige Simon Le Bon sang med en hæshed, der gav repertoiret et anderledes nærvær og en tiltalende råhed.

Det var ikke lige kønt det hele, og Duran Duran var tæt på at slå ’A View to a Kill’ ihjel i en gumpetung udgave, men ellers var det en livsbekræftende oplevelse at være vidne til et så garvet orkester gøre sig umage på en aften, hvor de havde mange grunde til at være ligeglade.

Det var jo nærmest tidløst."; Duran Duran;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/helt-sort-koncert-saboteret/9271723;26. maj 2022;3;”helt-sort-koncert-saboteret/9271723;Malurt fik håbløse arbejdsbetingelser på forfrossen festival med spredte klapsalver og campingstole;"Malurts stort anlagte genforeningsturné blev afsporet af pandemien, men de er for længst tilbage på landevejen, der torsdag aften førte veteranbandet til Jelling Musikfestival.

Her bød arbejdsforholdene på 12 grader og en hovedscene med meget spredte klapsalver fra et publikum, der tidligere var blevet udsat for en genudsendelse fra TV-2, og kun havde et andet fortidslevn, Duran Duran, at se frem til.

Det lunede, at Malurt spillede med gnist, men deres 40 år gamle koldkrigsrock blev aldrig tilnærmelsesvis den svedige oplevelse, som da de ramte Store Vega i København tidligt på turnéen.  

Forholdene var simpelthen uegnede til rock’n’roll, hvilket dog ikke forhindrede Malurt i forgæves at forsøge det umulige.

Helt anden vilje 
Michael Falch havde en helt anden vilje til at levere end vennen Poul Krebs udviste på festivalen om eftermiddagen, men guitaristen Christian Arendt overgik faktisk frontmanden med sin vildt uortodokse stil. Hans herligt utilpassede tilgang til instrumentet er ren punk. Knap så punk var det imidlertid, at folk sad pakket ind i tæpper i campingstole og overhørte koncerten med et kvart øre 100 meter væk.
Malurt forsøgte at sparke benene væk under den bundfrosne magelighed med beåndede versioner af ’Kanonføde’, ’Lev stærkt’ og især ’Sort søndag’, men det ændrede ikke på, at situationen var sort.

Mod slut nåede de til deres fortolkning af Neil Youngs klassiske ‘Hey Hey, My My (Into the Black)’, og da Michael Falch sang linjen ’Rock and roll can never die’, troede man ham ikke rigtigt.

Med de betingelser virkede det i hvert fald, som om nogen forsøgte at aflive genren.";Malurt ;1;0;M;;;;;
https://ekstrabladet.dk/musik/dkalbum/skider-paa-alt-opkast-til-folket/9195391;05. april 2022;4;”skider-paa-alt-opkast-til-folket/9195391;Nordsjællandske Fabräk albumdebuterer med uregerlig dancepunk og en sund overdosis sarkasme ;"Dødtræt af debil børnerap, feministisk pop og talentløse talentprogrammer?

Fabräk brækker sig også over tidsånden på makkerparrets herligt vrængende debutalbum, ’Rige børn leger bedst’.

Duoen fra Tisvilde udgøres af de to ivrigt råbende ungersvende Anton Dyrby og Sixten Pozsonyi.

Sidstnævnte er søn af The Sandmens trommeslager, Michael Rasmussen, der har en fjern fortid i det smålegendariske postpunkband Before, og netop deres utilpassede lyd bygger Fabräk videre på tilsat lige lovlig tydelig inspiration fra LCD Soundsystem og især Sleaford Mods.

Det minder om The Minds of 99 på vej til udpumpning med udrykning og hudafskrabninger efter en nat i asfalten, men bag stofferne, sprutten og tatoveringerne kan anarkisterne ikke helt skjule, at de besidder råt talent. 

Møgbeskidt dusin
Albummets 12 kortbarberede sange, der føles som et møgbeskidt dusin, er generelt ganske velfunderede, og ballademagerne er tydeligvis langt mere begavede, end de ser ud.

Musikalske molotovcocktails som ’Jeg skater ik’, ’Daarligt’ og ’Voldsom’ virker efter hensigten og aktiverer både udtrådte dansesko og smilebånd som snottet dancepunk.

Titelnummeret på ’Rige børn leger bedst’ afviger fra Fabräks elektroniske kernesound med guitardomineret hærg, der tangerer indebrændt hardcore, men urostifternes satiriske og sarkastiske antibudskab fremstår i grunden positivt og opløftende.

Det er den på sin vis livsbekræftende fornemmelse af en pludselig blodnæse og snarere et eksplosivt opkast end et opråb.";Fabräk;1;0;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/topband-spoleret-i-koebenhavn/9195277;31. marts 2022;3;”topband-spoleret-i-koebenhavn/9195277;Rockheltene The War On Drugs gav endnu en uheldig koncertoptræden under frustrerende forhold;"The War On Drugs er ramt af en københavnsk forbandelse.

Da det amerikanske rockband besøgte Amager i 2017, blev oplevelsen ødelagt i ubrugelige Tap1, og onsdag var de så tilbage i hovedstaden, hvor det ikke gik meget bedre på Frederiksberg.

I K.B. Hallen lød det, som om der var dyner rundt om højttalerne. Enten vænnede man sig til det, eller også blev det en anelse mindre slemt i løbet af den lidt over to timer lange koncert, men dyneløfteri tangerede det aldrig.

Det var snarere dybt godnat.

Ingen kontraster
Der var hverken kontraster eller nuancer i The War On Drugs’ ellers overvældende sound, og mens guitaristen Anthony LaMarca bar mundbind, så skulle man tro, frontmand Adam Granduciel havde et mundbind i munden, mens han sang.

Kun undtagelsesvis formåede nøglenumre som ’Strangest Thing’ og ’Red Eyes’ næsten at trænge igennem det uldne lydbillede. Næsten. Minsandten om der ikke var livstegn fra publikum under ’Under the Pressure’, men for det meste stod folk bare og stod. Mange gik sågar længe inden, koncerten sluttede. De gik ikke glip af noget. 
I perioder var stemningen som til en lydprøve, The War On Drugs åbenbart ikke holdt.

Man kunne hverken mærke eller høre, at traditionalisterne fra Philadelphia er blandt deres generations mest medrivende orkestre, og i forhold til gruppens ekstatiske koncertoptagelse ’Live Drugs’ fra 2020, så fremstod deres uforløste sæt i K.B. Hallen som at feje efter årets fest.

Det var storslået highwayrock i en rundkørsel. Næste gang landevejen fører til København, kan det kun blive bedre. Eller kan det?";The War On Drugs;1;0;M;;;Rock;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/dybt-godnat-aldrig-set-foer/9130057;14. februar 2022;2;”dybt-godnat-aldrig-set-foer/9130057;Super Bowls opreklamerede pauseshow var gabende, da hiphoppen fik hovedrollen for første gang;"Super Bowls pauseshow er noget af det mest eftertragtede i showbusiness, men det er ikke på grund af hyren, for stjernerne får ingen løn for ulejligheden.

Det havde Eminem, Snoop Dogg, Dr. Dre, Mary J. Blige og Kendrick Lamar nu heller ikke fortjent, da de natten mellem søndag og mandag dansk tid serverede en omgang slatten underholdning uden nævneværdig værdi.

50 Cent dukkede op som en overraskelse, men det var knap så overraskende, at han ikke var 50 øre værd.

Rappen er blevet musikbranchens største stilart rent kommercielt, men som liveprodukt savner genren stadig gennemslagskraft, og det blev understreget, da hiphoppen for første gang var i centrum i pauseshowet.

Steril scenografi
Fraset Lamar, der var på hjemmebane i Los Angeles tæt på sin fødeby, Compton, har alle de optrædende veteraner fremtiden bag sig, og de leverede en underlig tam, diffus og bedaget indsats, hvor genrens rebelske attituder blev tæmmet totalt i en håbløst steril scenografi.Blige var som så ofte før overgearet på grænsen til gakket, men hendes evige melodrama havde ingen effekt, og Snoop luntede omkring som en køter, der er blevet kastreret.
Lamar forsøgte da i det mindste at give sin performance kunstnerisk kant. Det virkede bare ikke foran kolleger som Kanye West, Jennifer Lopez, Drake, The Weeknd og Justin Bieber, der alle så med fra tribunerne på SoFi Stadium.

Mange af vokalerne lød båndet, og lydbilledet savnede basal bund, hvilket også gik ud over Eminem, da ikonet mod slut præsenterede ’Lose Yourself’.

Klassikeren er umulig at ødelægge, men Slim Shady har mistet det og er en skygge af sig selv.

Klokken var næsten 2.30, og det var hverken noget værd eller værd at blive oppe for. Dybt godnat. ";Superbowl Pauseshow ;NA;NA;NA;Ja;;;;Eminem, Snoop Dogg, Dr. Dre, Mary J. Blige og Kendrick Lamar til Super Bowl half time
